Epoch,Train_Loss,Val_PSNR,Val_SSIM
94,0.0297,30.735315049093543,0.8761372649469051
95,0.0298,30.031629035510456,0.8696009796457544
96,0.0296,30.209838777073223,0.8675603245417409
97,0.0297,30.195900973713243,0.8594240642927956
98,0.0297,30.23246252092237,0.8629139023318254
99,0.0296,30.053086620839277,0.8690269078713131
100,0.0296,29.57158236089405,0.8522211689564163
101,0.0298,30.17309281812104,0.8574482231742351
102,0.0298,30.84708863794966,0.8748051353066013
103,0.0298,30.521281047487513,0.8760519142200899
104,0.0297,30.548084704488545,0.8738950299256177
105,0.0297,29.881773452114775,0.8617903018813248
106,0.0301,28.982230707092302,0.863691454616591
107,0.0297,30.212844932351796,0.8769747718021672
108,0.0299,30.771813278903736,0.8644759499180792
109,0.0297,30.77908603362386,0.8717880628177176
110,0.0298,29.77604174326057,0.8595332731579775
111,0.0295,30.591728547469867,0.872134291668949
112,0.0299,31.33619768096654,0.8758598249328732
113,0.0298,29.44954068354299,0.862393192621423
114,0.0299,29.764939281345153,0.8562853750652374
115,0.0295,30.977486275612836,0.8822578882374594
116,0.0300,29.811299161366083,0.8643491074145898
117,0.0297,29.842610176174936,0.8590233213631707
118,0.0298,30.477278512904373,0.8729770918896942
119,0.0296,30.010406183137533,0.8645753082936919
120,0.0299,30.438290617678902,0.870497143328672
121,0.0296,28.749248068459266,0.8612353816737481
122,0.0296,29.712400302686703,0.8610078693348971
123,0.0296,30.81973974151945,0.8793861267075025
124,0.0297,29.410630498450228,0.8676835338598202
125,0.0295,30.103362286482966,0.866019285943374
126,0.0299,30.820870376513852,0.8690302031610396
127,0.0297,29.380487132707035,0.8598842265133461
128,0.0296,30.138294236680373,0.8647638450488349
129,0.0295,29.91689504053256,0.858257818098055
130,0.0297,29.297357553823446,0.8583936625441058
131,0.0299,30.17214283976135,0.8683036205600247
132,0.0296,30.133513323336384,0.8768753755382681
133,0.0294,29.720539612567748,0.8691111527690987
134,0.0295,29.120314044077926,0.8556401772362063
135,0.0296,29.938687467962676,0.8599376919175858
136,0.0299,30.35783670608224,0.8602222892080958
137,0.0297,29.409192454601634,0.8500387070451655
138,0.0295,31.397781856268075,0.8770883661602307
139,0.0294,29.444878576992693,0.8582342421628989
140,0.0296,30.246033042087593,0.8720268006917444
141,0.0296,31.503240767795642,0.8897819739027527
142,0.0297,30.776480477030024,0.8628298147516732
143,0.0297,30.160293092138968,0.8697329770254371
144,0.0296,30.217480560379546,0.870054921850451
145,0.0294,29.308255998266226,0.8589494797760788
146,0.0296,31.531620176433712,0.8874301592865644
147,0.0296,30.21714311363425,0.869162457857353
148,0.0293,30.688510316225805,0.8813411074507623
149,0.0295,30.161449270287463,0.8587451700018427
150,0.0296,30.201355567774,0.8653260077233687
151,0.0294,30.500644117842835,0.8665153276994221
152,0.0299,30.792521810927184,0.8742771728361042
153,0.0294,30.238196656009364,0.8756707905070968
154,0.0294,29.73935142214095,0.8671315981301043
155,0.0298,29.38967582863092,0.8589290011953125
156,0.0297,30.271374645275927,0.880729551773381
157,0.0296,30.79657135861645,0.8817826521270987
158,0.0294,29.39312454250847,0.8602399521946361
159,0.0298,30.065576213585622,0.8591508633006362
160,0.0294,30.581295855102454,0.8665509286374836
161,0.0298,29.404221319758445,0.8742363661993258
162,0.0295,30.229040168420394,0.866819508745567
163,0.0295,30.12511370607362,0.8716417525086217
164,0.0294,30.44674132459712,0.8702353999340198
165,0.0295,29.081098174899108,0.8606953491312754
166,0.0295,30.387423312978704,0.8791953852708878
167,0.0296,29.970175591379107,0.8606874199541602
168,0.0296,30.03867004876457,0.8584213089432218
169,0.0294,29.71117078982655,0.8672436081718363
170,0.0295,31.548685479889883,0.877790586158277
171,0.0294,30.680802535875237,0.8754717501733531
172,0.0297,30.29336962512226,0.8762790318626251
173,0.0298,29.940942445772116,0.8649722466013593
174,0.0294,30.2853057628255,0.8716566244549773
175,0.0299,29.93509131682648,0.8693296951033505
176,0.0294,29.126778598091274,0.8604648291444008
177,0.0296,30.82369574162324,0.8728366456826202
178,0.0295,29.91737923563101,0.8687090621287542
179,0.0293,30.40029147776563,0.8742545374977468
180,0.0294,31.1377478487507,0.8807112729769194
181,0.0296,29.25218790326395,0.8488692787500088
182,0.0296,30.813238039273937,0.8782457907359036
183,0.0297,29.916958190732963,0.8673230835876842
184,0.0295,30.54019532140376,0.8733867160245055
185,0.0293,30.137352784959607,0.8613985410901495
186,0.0295,31.014569581347086,0.8783362277013375
187,0.0296,30.46577910641276,0.8646313261007595
188,0.0297,30.036360371447234,0.8646292381204419
189,0.0296,30.599402331121468,0.8818166091760331
190,0.0295,29.012662412367966,0.853204988547575
191,0.0297,30.43872344314421,0.8750568606235447
192,0.0296,29.94155915166849,0.8645343833858674
193,0.0299,30.169306054459557,0.8599292541966257
194,0.0291,30.042920369582763,0.8658194804496963
195,0.0296,30.12787066769853,0.8731766872149863
196,0.0297,30.065005500340472,0.8697642757078359
197,0.0296,29.380788134091212,0.8580320736816421
198,0.0292,31.02070201117689,0.8691211588934378
199,0.0296,30.87240132071392,0.8804107095083937
200,0.0294,30.776046572044148,0.868695590052125
201,0.0294,29.760842640258033,0.8637515390146902
202,0.0292,30.86050233221387,0.8829559737800898
203,0.0297,30.846719799895645,0.8783000809828263
204,0.0297,30.803350026137323,0.8801737585684303
205,0.0296,30.20176412053055,0.8706688688231726
206,0.0293,31.793806100053448,0.8829436194065617
207,0.0292,30.59274495985836,0.8754759447424821
208,0.0295,30.6591820968428,0.8715128109536555
209,0.0295,29.8607497184636,0.865687771618211
210,0.0292,30.625119703302065,0.8634811833443039
211,0.0296,29.751957205320114,0.8693050735061425
212,0.0294,29.68975231950904,0.8587162043889416
213,0.0295,30.929185276709166,0.8795236799802045
214,0.0298,29.896466123947388,0.8711315250582323
215,0.0295,30.328268535777983,0.8729665134402221
216,0.0294,29.688873482426803,0.8678338702683335
217,0.0292,30.96121445347123,0.8778826448415095
218,0.0293,30.31359267662323,0.868397759317772
219,0.0296,30.382285909013582,0.872431074001589
220,0.0293,30.99543177677955,0.8762036012441302
221,0.0294,30.41521924259694,0.8765652250973326
222,0.0299,29.905333152532357,0.8640007446650934
223,0.0293,29.8968284499304,0.867169673643713
224,0.0292,31.113004666992932,0.864714382474738
225,0.0294,30.7094115132641,0.8765583002901497
226,0.0294,30.377971467205427,0.8645343458217178
227,0.0293,29.647179965121865,0.8747482439733115
228,0.0290,31.18628851906379,0.8736932359451294
229,0.0293,29.393350115868078,0.8588691650770061
230,0.0298,29.587733686771593,0.8636793977822096
231,0.0294,29.85660911175391,0.8701532719672395
232,0.0291,30.202889141071072,0.8755055806373987
233,0.0293,30.514361112534917,0.8572897668284043
234,0.0296,30.72622017798648,0.8714349942497143
235,0.0297,30.44484317233655,0.8661956095806211
236,0.0291,30.634531923569103,0.8797916133904924
237,0.0295,30.081186464635888,0.8620983328589188
238,0.0292,29.792599389221458,0.8612292314014716
239,0.0295,30.551985594280772,0.8731196872284531
240,0.0292,30.01910493533181,0.8583205331036448
241,0.0293,29.55341955425338,0.8619316707229768
242,0.0296,29.02592909233614,0.8499618157737171
243,0.0295,30.034539133224797,0.8723169935045045
244,0.0294,29.635370650467017,0.8681773984643933
245,0.0294,29.415965490597944,0.8662097826916202
246,0.0295,30.229826607232017,0.86913190683508
247,0.0294,30.637693425263123,0.8738737589001326
248,0.0293,29.921902511065554,0.8688916422512601
249,0.0294,30.927345151312565,0.8754891623474274
250,0.0294,30.085219812617265,0.8656077102312675
251,0.0292,29.09597577723499,0.8535270033236
252,0.0290,30.44863229107731,0.872044773301733
253,0.0297,30.236955846392064,0.8752421364765364
254,0.0295,30.352566897148243,0.8701043426951272
255,0.0293,30.624689264386085,0.8698509560441751
256,0.0292,30.011123278585035,0.8693143243195135
257,0.0294,30.441081904560733,0.8743812847448121
258,0.0292,30.009548936431976,0.8730777500486208
259,0.0296,30.059968464514007,0.8623366718249137
260,0.0295,29.39606384812515,0.856909916461263
261,0.0296,30.56487436712189,0.879264925661022
262,0.0291,29.590699589872926,0.8665414275685636
263,0.0292,30.040091746920655,0.8706292504977129
264,0.0293,31.268182330484766,0.8821596802240066
265,0.0297,29.559078999214993,0.8551175971394812
266,0.0295,30.77168462518983,0.8722407816507818
267,0.0291,29.548805776915557,0.8572196156192292
268,0.0294,31.310943890862923,0.877237637889869
269,0.0295,29.106020455406387,0.8444327492844659
270,0.0295,30.276587070805494,0.8695855356897458
271,0.0294,29.28335119657408,0.862727413394453
272,0.0293,29.95556915108349,0.8705630248879106
273,0.0295,31.425933893069534,0.8752053299766933
274,0.0293,30.200813803521925,0.8638279883024544
275,0.0293,29.714430594874866,0.8620591898393651
276,0.0294,30.60160151600102,0.8764708040321346
277,0.0291,30.41734350051373,0.8730486868926239
278,0.0294,30.975453323227285,0.8783151351005881
279,0.0294,30.064042845978353,0.8755637040733835
280,0.0297,29.924574978703014,0.8530605996136054
281,0.0293,30.59215889702274,0.8741801474894879
282,0.0293,30.2798174235195,0.8702057979600683
283,0.0296,29.52584044090882,0.8580829343695641
284,0.0295,28.94773250808654,0.8570780238105072
285,0.0295,31.14244631860025,0.8764543230550494
286,0.0294,30.950717177261826,0.8804920535949692
287,0.0296,29.91950808072388,0.8686390487407983
288,0.0294,29.23811433543319,0.8553322093686982
289,0.0291,29.753121660903272,0.8647069269242099
290,0.0295,29.800705214278246,0.8720361508666682
291,0.0297,30.911829627354756,0.8750940711519074
292,0.0293,30.495340486770715,0.8767889967700762
293,0.0290,30.293840639819905,0.8715350235851186
294,0.0291,29.968781344063387,0.8661385248660496
295,0.0292,30.257922974825803,0.8699974868645493
296,0.0294,30.667875324010428,0.8751756361155045
297,0.0292,30.38772140806233,0.8639380253114397
298,0.0292,30.281280228256378,0.8610783962909022
299,0.0295,31.101423654225663,0.8801243697595008
300,0.0292,29.95173678632648,0.8705182411966104
301,0.0292,29.56431903818412,0.859389014911073
302,0.0294,30.154179359610442,0.8744863963324654
303,0.0292,29.905106648538148,0.8554671826560584
304,0.0292,30.62635370340575,0.8835007639185609
305,0.0294,30.207702751379927,0.8685056693374065
306,0.0295,30.926965308584837,0.8789886456002782
307,0.0293,29.962954727611034,0.8727629329528293
308,0.0295,29.66700572917582,0.8677141665155897
309,0.0295,29.215285928739107,0.8622127366193775
310,0.0294,30.95198369259255,0.8751995082582225
311,0.0292,30.053133491717073,0.8699897336881485
312,0.0292,30.63484583442601,0.873596947821047
313,0.0291,29.764438718781445,0.8811550453993118
314,0.0294,30.536167073927945,0.871526076937035
315,0.0294,29.216426830367737,0.8681686025277381
316,0.0293,31.078067046998104,0.8697900606519291
317,0.0292,30.42303198234434,0.8674580451860433
318,0.0293,31.22948389806928,0.8819934868601286
319,0.0296,30.13121842533786,0.8652969961880658
320,0.0292,29.96080715270091,0.8701575935500955
321,0.0295,29.732382657004422,0.8574514884572388
322,0.0293,30.55990989255364,0.8620729540467075
323,0.0295,30.36021384493632,0.8781181850134625
324,0.0292,29.780899446831032,0.8658249598462437
325,0.0291,30.498500297803858,0.8759433351450915
326,0.0296,29.868233976474095,0.8642823648231588
327,0.0291,30.335578772423776,0.8788101862100881
328,0.0293,30.36355651944365,0.8737297133892881
329,0.0291,31.22631442771321,0.8699265676515056
330,0.0292,30.459943792032785,0.8577672711754836
331,0.0289,30.13680631497362,0.8666552234970913
332,0.0292,31.051680142275586,0.8771267624682093
333,0.0290,29.612327395638648,0.8687682845993403
334,0.0292,30.236070689143162,0.8658260042650454
335,0.0292,29.17660182129777,0.8563023308775854
336,0.0294,31.605451785138197,0.8874549912976343
337,0.0294,31.230733410139564,0.8789942740518586
338,0.0293,30.783586699537942,0.8806199710750278
339,0.0293,30.896461662589942,0.8700776322521311
340,0.0295,30.40873349293097,0.8738919507493952
341,0.0294,30.246165833280692,0.8796522696906516
342,0.0293,30.078320517863094,0.879444873406415
343,0.0292,30.726552500761144,0.8832067129937701
344,0.0295,29.50499437238429,0.8593361354811994
345,0.0292,31.269565360582348,0.8773055331231984
346,0.0294,30.077215783258012,0.8626770239089546
347,0.0293,30.329192361371238,0.8744774433350466
348,0.0293,30.240145765457232,0.8639122365713738
349,0.0290,31.288394525486,0.8910722980487233
350,0.0296,30.822351905402567,0.8833986164272596
351,0.0291,30.30203305716241,0.8765225217964094
352,0.0293,31.470153051725614,0.886053119680449
353,0.0295,31.541208809526253,0.8842730762875652
354,0.0295,30.24303177818225,0.8714435807967046
355,0.0291,30.331188224944253,0.8746077404659984
356,0.0293,29.856107163332744,0.8698703920298031
357,0.0294,31.008372476363725,0.8778363395234812
358,0.0291,30.881918961210907,0.8750050920080495
359,0.0291,30.54818234471681,0.8735150711131768
360,0.0297,30.272134144708662,0.8815488842312152
361,0.0292,30.659378116693212,0.8707560657386161
362,0.0293,29.987279042755684,0.8674137414380074
363,0.0293,29.69912550933502,0.8687441731988811
364,0.0292,30.448138389477325,0.884569118996915
365,0.0289,30.702651248896256,0.8776295886075347
366,0.0293,30.36122523348748,0.8715580019623554
367,0.0295,29.131253078494503,0.8588989892558956
368,0.0290,30.40928823640151,0.8742542272159547
369,0.0289,29.59139080654766,0.865925559845166
370,0.0293,29.900533666040804,0.860895841379047
371,0.0293,30.24046888644255,0.8828494648909141
372,0.0291,30.0370750571027,0.8658806106175179
373,0.0294,30.20309816177832,0.8555421241674246
374,0.0294,31.107767019062607,0.8760571799781836
375,0.0291,30.210296253277676,0.8647826377323338
376,0.0293,30.04793197415755,0.86345073671208
377,0.0292,30.432147108483942,0.8721319985288443
378,0.0291,30.318487294146216,0.8767989745992967
379,0.0295,30.815899996009215,0.8746988573555217
380,0.0295,30.48883029757196,0.8681900328424862
381,0.0294,30.639620159966444,0.8731572887360614
382,0.0295,28.721558071570694,0.8484549318037331
383,0.0293,29.63668972012592,0.8711050304531479
384,0.0289,30.020996378038582,0.8625159554402575
385,0.0293,29.56533859880794,0.8631364905467817
386,0.0295,30.801648573150352,0.8729664018137402
387,0.0292,30.65422982261943,0.8799550192613215
388,0.0293,29.93727353855701,0.8723993061361055
389,0.0293,30.247674028994354,0.8718136287192803
390,0.0293,29.5230204202436,0.8648305729750223
391,0.0294,30.433562908964806,0.8668558255782051
392,0.0293,30.521320141858364,0.8728597951520608
393,0.0292,29.92052161309324,0.870401223262093
394,0.0292,30.741584168383056,0.8838484393921806
395,0.0294,30.634217503528,0.8778113424561547
396,0.0294,30.673805790755527,0.8745102733636887
397,0.0294,30.549838759615312,0.872488382002078
398,0.0290,29.148397723358784,0.857383429087584
399,0.0292,31.07122248304845,0.887838748045997
400,0.0290,29.603207934148497,0.8688969661369308
401,0.0296,29.563173171297702,0.8645001995226264
402,0.0294,29.85557754164668,0.8647741333530411
403,0.0291,31.166291030577227,0.8783737587101392
404,0.0291,30.588982968151342,0.8734621483639698
405,0.0290,29.84686580164595,0.8630100159959229
406,0.0292,30.549768167962476,0.8804679258033856
407,0.0291,30.822557772268187,0.8756793914307657
408,0.0290,31.129207549654126,0.8855777119198603
409,0.0291,31.190558683058907,0.8731708202408918
410,0.0294,30.687834107095295,0.8825714030962414
411,0.0291,29.452375386795694,0.8587586006275914
412,0.0292,30.68341560927843,0.8699532092084397
413,0.0292,29.96430877689785,0.8603333184937447
414,0.0291,29.691973519960726,0.8648083213363197
415,0.0288,30.4545987171584,0.8710154388233822
416,0.0289,30.6450649475745,0.8793864366559255
417,0.0291,29.914372818749012,0.8635876647572984
418,0.0293,31.073732994111836,0.8867653705550198
419,0.0295,30.276988165207058,0.8623934600511923
420,0.0292,29.691711310401192,0.8654694482153805
421,0.0292,30.065303664572397,0.8689879872602175
422,0.0291,30.42764526265259,0.8762694690903161
423,0.0292,29.830236282492532,0.8758804200260286
424,0.0296,31.15277223119174,0.8738091809337736
425,0.0293,29.393364633063143,0.8634021673888564
426,0.0292,30.103134242150386,0.8698232526075216
427,0.0291,29.763222967576972,0.8681494791315049
428,0.0296,31.023023716307424,0.8836630278582851
429,0.0291,29.834371641839454,0.8519577638354064
430,0.0293,30.97473596047036,0.8826030569569228
431,0.0292,30.096296318287965,0.8592283288361616
432,0.0295,31.19957705398979,0.8823593759854244
433,0.0292,30.2308758562398,0.8740433627663373
434,0.0290,30.38603621931269,0.8717147502327225
435,0.0294,30.997049109680507,0.8793865191705155
436,0.0291,31.552254302172123,0.8870835450701533
437,0.0296,30.804332420606542,0.8816207572504778
438,0.0294,31.522315806719124,0.8825225732950185
439,0.0293,29.231891807368342,0.8570646604116082
440,0.0294,29.828587231361247,0.8607081763402831
441,0.0290,30.64907961932316,0.8767545422140838
442,0.0291,29.71400721533895,0.8676676748074282
443,0.0289,29.53428176828011,0.8654846606015508
444,0.0294,31.077821528275077,0.8796734202920818
445,0.0294,31.37836595439647,0.891580769166853
446,0.0292,29.4856536005295,0.8562907355922941
447,0.0290,30.15759218739449,0.8729157224173707
448,0.0291,28.957496371318324,0.8658088877132881
449,0.0291,30.465860374723274,0.874972175079094
450,0.0293,29.896839977640408,0.8708678249384405
451,0.0296,31.148655854001664,0.8893663565066083
452,0.0293,30.802943181636433,0.877232638649848
453,0.0292,29.33271206030226,0.856037535389103
454,0.0292,30.32478596923781,0.8708814787106934
455,0.0293,29.673593114422662,0.8700113895882808
456,0.0291,30.26052041377579,0.8686442118415382
457,0.0294,30.82828850645959,0.8816161515858528
458,0.0291,29.822054969852598,0.8651639981509021
459,0.0294,29.686115480453953,0.8745660646574959
460,0.0294,29.969262924021553,0.8644783519867302
461,0.0291,30.224837291101174,0.8683499862549181
462,0.0290,29.85722523368893,0.8659598684855875
463,0.0291,29.51099476390484,0.8558120629952046
464,0.0294,30.632229468923406,0.8684185423035703
465,0.0293,30.29602833642892,0.8812719659043969
466,0.0292,30.22973646527794,0.8712014187924233
467,0.0293,31.20547813558799,0.8811330550261736
468,0.0293,31.02820025996942,0.8737672575661218
469,0.0292,31.353511783047523,0.8835450249279169
470,0.0293,29.65974299104393,0.8697277576978929
471,0.0293,30.488823656982483,0.8724453294449255
472,0.0293,29.965215229441082,0.8636772350796968
473,0.0296,30.862676374133443,0.8712557758592228
474,0.0291,30.629179394678125,0.8756377565724811
475,0.0291,31.1440215411265,0.8876532252678324
476,0.0292,29.962638069673464,0.8662620644517967
477,0.0292,31.299048424617464,0.8869202544171619
478,0.0293,29.802644433930467,0.858058851310161
479,0.0292,28.8536592170248,0.8408192908880409
480,0.0290,29.836129484484964,0.8697910056000434
481,0.0289,30.228064753734543,0.8625165933598702
482,0.0291,30.5966708217744,0.8715174059116374
483,0.0289,30.79635711188899,0.8776397094357804
484,0.0293,29.83525726908727,0.8607594856516241
485,0.0290,30.37889341639368,0.8747020214143246
486,0.0291,30.831502236893645,0.870831313528077
487,0.0292,31.48637184765545,0.880572441208236
488,0.0294,31.10914092340425,0.881294589483602
489,0.0296,29.991829316818606,0.8684722631568899
490,0.0288,30.027519495347597,0.8718406400529756
491,0.0292,30.951139832150613,0.8761857022904479
492,0.0290,30.574135329798395,0.8663111515946501
493,0.0291,31.479726939923893,0.8782939513833224
494,0.0293,29.992131629761207,0.8712971964961038
495,0.0292,30.287226989080338,0.8693106527617627
496,0.0295,30.1311797905522,0.8682966211702526
497,0.0291,29.65369587485978,0.8618741818405775
498,0.0291,31.5463587270667,0.878391994141316
499,0.0291,30.72200079637862,0.8783219720430285
500,0.0294,29.752729065804925,0.8673438350028363
